[2021-11-27 00:38:01,912][main.py][line:163][INFO] Epoch:[88/256]	 train_loss=0.20531	 val_loss=6.40340	 train_f1=0.988	 val_f1=0.711
[2021-11-27 00:46:02,112][main.py][line:163][INFO] Epoch:[89/256]	 train_loss=0.26219	 val_loss=6.69653	 train_f1=0.988	 val_f1=0.714
[2021-11-27 00:54:04,376][main.py][line:163][INFO] Epoch:[90/256]	 train_loss=0.19136	 val_loss=7.74486	 train_f1=0.991	 val_f1=0.708
[2021-11-27 01:02:04,066][main.py][line:163][INFO] Epoch:[91/256]	 train_loss=0.15268	 val_loss=6.69891	 train_f1=0.994	 val_f1=0.720
[2021-11-27 01:10:01,513][main.py][line:163][INFO] Epoch:[92/256]	 train_loss=0.22396	 val_loss=7.03147	 train_f1=0.987	 val_f1=0.713
[2021-11-27 01:17:57,535][main.py][line:163][INFO] Epoch:[93/256]	 train_loss=0.21019	 val_loss=6.77114	 train_f1=0.987	 val_f1=0.710
[2021-11-27 01:25:55,706][main.py][line:163][INFO] Epoch:[94/256]	 train_loss=0.19253	 val_loss=7.15533	 train_f1=0.988	 val_f1=0.707
[2021-11-27 01:33:53,021][main.py][line:163][INFO] Epoch:[95/256]	 train_loss=0.18189	 val_loss=7.92358	 train_f1=0.990	 val_f1=0.711
[2021-11-27 01:41:53,287][main.py][line:163][INFO] Epoch:[96/256]	 train_loss=0.21280	 val_loss=7.11633	 train_f1=0.989	 val_f1=0.709
[2021-11-27 01:49:51,750][main.py][line:163][INFO] Epoch:[97/256]	 train_loss=0.16308	 val_loss=7.31685	 train_f1=0.989	 val_f1=0.722
[2021-11-27 01:57:51,367][main.py][line:163][INFO] Epoch:[98/256]	 train_loss=0.16893	 val_loss=7.88194	 train_f1=0.987	 val_f1=0.707
[2021-11-27 02:05:46,193][main.py][line:163][INFO] Epoch:[99/256]	 train_loss=0.15807	 val_loss=7.84658	 train_f1=0.993	 val_f1=0.717
[2021-11-27 02:13:42,193][main.py][line:163][INFO] Epoch:[100/256]	 train_loss=0.18229	 val_loss=6.64994	 train_f1=0.987	 val_f1=0.712
[2021-11-27 02:21:43,009][main.py][line:163][INFO] Epoch:[101/256]	 train_loss=0.16200	 val_loss=7.62724	 train_f1=0.990	 val_f1=0.711
[2021-11-27 02:29:41,428][main.py][line:163][INFO] Epoch:[102/256]	 train_loss=0.13582	 val_loss=8.02466	 train_f1=0.993	 val_f1=0.715
[2021-11-27 02:37:39,782][main.py][line:163][INFO] Epoch:[103/256]	 train_loss=0.17291	 val_loss=9.64526	 train_f1=0.989	 val_f1=0.703
[2021-11-27 02:45:36,004][main.py][line:163][INFO] Epoch:[104/256]	 train_loss=0.14824	 val_loss=7.97230	 train_f1=0.993	 val_f1=0.717
[2021-11-27 02:53:36,851][main.py][line:163][INFO] Epoch:[105/256]	 train_loss=0.16114	 val_loss=8.24901	 train_f1=0.992	 val_f1=0.712
[2021-11-27 03:01:34,988][main.py][line:163][INFO] Epoch:[106/256]	 train_loss=0.15015	 val_loss=6.94754	 train_f1=0.993	 val_f1=0.719
[2021-11-27 03:09:31,854][main.py][line:163][INFO] Epoch:[107/256]	 train_loss=0.12105	 val_loss=7.01886	 train_f1=0.993	 val_f1=0.721
